title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Horse Life 4    ,3DS,Independent Arts Software GmbH  ,Ravenscourt  ,0.01m,N/A,0.01m,N/A,0.00m,13th Nov 15  
The Train Giant    ,PC,Ascaron Entertainment  ,UIG Entertainment  ,0.01m,N/A,0.01m,N/A,0.00m,06th Apr 12  
Le Tour de France 2017    ,PC,Focus Home Interactive  ,Cyanide Studio  ,0.01m,N/A,0.01m,N/A,0.00m,15th Jun 17  
Gardening Mama 2: Forest Friends    ,3DS,Majesco Entertainment  ,Cooking Mama Ltd.  ,0.01m,N/A,0.01m,N/A,0.00m,29th Apr 14  
Farming 2017 - The Simulation    ,PS4,UIG Entertainment  ,UIG Entertainment  ,0.01m,N/A,0.01m,N/A,0.00m,19th Aug 16  
Gal Gun 2    ,PS4,PQube  ,Inti Creates  ,0.01m,N/A,N/A,0.01m,N/A,24th Apr 18  
Nintendogs + Cats Golden Retriever and New Friends    ,3DS,Nintendo  ,Nintendo EAD  ,0.01m,N/A,0.01m,N/A,0.00m,27th Mar 11  
National Geographic Panda (JP sales)    ,DS,Namco Bandai  ,Bandai Namco Games  ,0.01m,N/A,N/A,0.01m,N/A,11th Nov 08  
Help Wanted: 50 Wacky Jobs (jp sales)    ,Wii,Hudson Soft  ,Hudson Soft  ,0.01m,N/A,0.00m,0.01m,N/A,12th May 09  
Plushees    ,DS,Destineer  ,Big John Games  ,0.01m,0.01m,N/A,N/A,0.00m,11th Apr 08  
The Conveni Portable    ,PSP,Hamster Corporation  ,Hamster Corporation  ,0.01m,N/A,N/A,0.01m,N/A,08th Jul 10  
Champion Jockey Special    ,NS,Tecmo Koei  ,Koei Tecmo Games  ,0.01m,N/A,N/A,0.01m,N/A,14th Sep 17  
Dream C Club Zero    ,PS3,D3Publisher  ,Tamsoft Corporation  ,0.01m,N/A,N/A,0.01m,N/A,17th Jan 13  
Wedding Planner: Dream Weddings Guaranteed    ,DS,DTP Entertainment  ,dtp entertainment AG  ,0.01m,N/A,0.01m,N/A,0.00m,03rd Dec 10  
Pony Friends 2    ,PC,Square Enix  ,Tantalus Interactive  ,0.01m,N/A,0.01m,N/A,0.00m,23rd Feb 10  
Shepherd's Crossing 2 DS    ,DS,Graffiti  ,Success  ,0.01m,0.01m,N/A,N/A,0.00m,13th Apr 10  
Farming Simulator 18    ,PSV,Focus Home Interactive  ,Giants Software  ,0.01m,N/A,0.01m,N/A,0.00m,06th Jun 17  
ScreamRide    ,XOne,Microsoft Studios  ,Frontier Developments  ,0.01m,N/A,0.01m,N/A,0.00m,03rd Mar 15  
The Conveni DS: Otona no Keiei Ryoku Training    ,DS,Nippon Ichi Software  ,Hamster Corporation  ,0.01m,N/A,N/A,0.01m,N/A,27th Nov 08  
The Sims 2: Celebration Stuff    ,PC,Electronic Arts  ,Maxis  ,0.01m,N/A,0.01m,N/A,0.00m,03rd Apr 07  
Horsez    ,GBA,Ubisoft  ,MTO  ,0.01m,0.01m,0.00m,N/A,0.00m,02nd Jul 07  
Florist Shop    ,DS,UFO Interactive  ,Tommo  ,0.01m,0.01m,N/A,N/A,0.00m,21st Sep 10  
Dangerous Waters    ,PC,Strategy First  ,Sonalysts Combat Simulations  ,0.01m,N/A,0.01m,N/A,0.00m,13th Jan 06  
Kawaii Koinu DS 2    ,DS,MTO  ,MTO  ,0.01m,N/A,N/A,0.01m,N/A,09th Oct 08  
Tokimeki Memorial: Forever with You    ,PSP,Konami  ,Konami  ,0.01m,N/A,N/A,0.01m,N/A,09th Mar 06  
Neo Atlas 1469    ,NS,Studio Artdink  ,ArtDink  ,0.01m,N/A,N/A,0.01m,N/A,19th Apr 18  
Rebel Raiders: Operation Nighthawk     ,Wii,XS Games  ,Kando Games  ,0.01m,0.01m,N/A,N/A,0.00m,23rd Sep 08  
Nursery Mania    ,DS,Zoo Games  ,Collision Studios  ,0.01m,0.01m,N/A,N/A,0.00m,06th Jul 10  
A.C.E.: Another Century's Episode 2 - Special Vocal Version    ,PS2,Banpresto  ,From Software  ,0.01m,N/A,N/A,0.01m,N/A,29th Nov 07  
Port Royale 3    ,PC,Kalypso Media  ,Gaming Minds Studios  ,0.01m,0.01m,0.00m,N/A,0.00m,02nd Oct 12  
Blades of Thunder II    ,DS,Summitsoft  ,CokeM Interactive  ,0.01m,0.01m,N/A,N/A,0.00m,18th Apr 06  
Puchi Eva: Evangelion @ Game    ,DS,Namco Bandai  ,Bandai Namco Games  ,0.01m,N/A,N/A,0.01m,N/A,20th Mar 08  
Pawly Pets: My Pet Hotel     ,DS,Ubisoft  ,DTP Young Entertainment  ,0.01m,N/A,0.01m,N/A,0.00m,08th May 07  
Time Ace    ,DS,Konami  ,Trainwreck Studios  ,0.01m,0.01m,N/A,N/A,0.00m,12th Jun 07  
SimCity 3000 Unlimited    ,PC,Electronic Arts  ,Maxis  ,0.01m,0.01m,N/A,N/A,0.00m,16th May 00  
The Sims 2: H&M Fashion Stuff    ,PC,Electronic Arts  ,Maxis Software  ,0.01m,N/A,0.01m,N/A,0.00m,05th Jun 07  
Qupu!! Mame Goma!    ,DS,Creative Core  ,Creative Core  ,0.01m,N/A,N/A,0.01m,N/A,16th Jul 09  
Kirarin * Revolution: Atsumete Change! Kurikira * Code    ,DS,Konami  ,Konami  ,0.01m,N/A,N/A,0.01m,N/A,20th Dec 08  
Cities XXL    ,PC,Focus Home Interactive  ,Focus Home Interactive  ,0.01m,N/A,0.01m,N/A,0.00m,05th Feb 15  
MyStylist    ,PSP,Sony Computer Entertainment  ,Sony Computer Entertainment Japan  ,0.01m,N/A,N/A,0.01m,N/A,28th Feb 08  
Pilot Academy    ,PSP,Rising Star   ,Kuju Entertainment  ,0.01m,N/A,0.01m,N/A,0.00m,26th Oct 06  
RailWorks 2: Train Simulator    ,PC,RailSimulator.com  ,RailSimulator.com  ,0.01m,N/A,0.01m,N/A,0.00m,18th Oct 10  
After Burner: Black Falcon    ,PSP,Sega  ,Planet Moon Studios  ,0.01m,0.01m,0.00m,N/A,0.00m,20th Mar 07  
Street Cleaning Simulator    ,PC,Excalibur Publishing  ,TML Studios  ,0.01m,N/A,0.01m,N/A,N/A,01st Jul 11  
Jewel Pet: Kawaii Mahou no Fantasy    ,DS,MTO  ,MTO  ,0.01m,N/A,N/A,0.01m,N/A,30th Apr 09  
Kawaii Koneko DS    ,DS,MTO  ,MTO  ,0.01m,N/A,N/A,0.01m,N/A,24th Jan 08  
The Sims: Life Stories    ,PC,Electronic Arts  ,Maxis  ,0.01m,N/A,0.01m,N/A,0.00m,06th Feb 07  
Machi-Ing Maker DS    ,DS,D3 Publisher  ,"Indi Software Co., Ltd.  ",0.01m,N/A,N/A,0.01m,N/A,24th Jul 08  
Ochaken no Daibouken 2: Yume Ippai no Omocha Hako    ,DS,MTO  ,MTO  ,0.01m,N/A,N/A,0.01m,N/A,18th Dec 08  
Bus Driver    ,PC,Meridian4  ,SCS Software  ,0.01m,N/A,0.01m,N/A,N/A,30th May 08  
Arcobaleno!    ,PS2,Idea Factory  ,Idea Factory  ,0.01m,N/A,N/A,0.01m,N/A,14th May 09  
Discover Europe    ,PC,First Class Simulations  ,Excalibur Studios  ,0.01m,N/A,0.01m,N/A,0.00m,02nd Feb 16  
Build-a-lot    ,DS,Mumbo Jumbo  ,HipSoft  ,0.01m,0.01m,0.00m,N/A,N/A,09th Dec 08  
Invizimals: The Resistance    ,PSV,Sony Computer Entertainment  ,Novarama  ,0.01m,N/A,0.00m,N/A,0.00m,01st Jan 15  
Dogz Fashion    ,GBA,Ubisoft  ,MTO  ,0.01m,0.00m,0.00m,N/A,0.00m,19th Sep 06  
Hyper Fighters    ,Wii,Zoo Games  ,Zoo Games  ,0.01m,0.01m,N/A,N/A,0.00m,14th Jun 11  
Euro Fishing    ,PC,Unknown  ,Dovetail Games  ,0.01m,N/A,0.01m,N/A,0.00m,02nd Nov 15  
Kantan! Tanoshii! Okashi Navi DS    ,DS,KOEI  ,Paon Corporation  ,0.01m,N/A,N/A,0.01m,N/A,13th Mar 08  
Monopoly Tycoon    ,PC,Atari  ,Deep Red Games  ,0.01m,N/A,0.01m,N/A,0.00m,24th Sep 01  
My Hero: Firefighter    ,DS,Majesco  ,Game-life / Mad Monkey Studio  ,0.01m,0.00m,0.00m,N/A,0.00m,17th Nov 09  
Dawn of Discovery: Venice    ,PC,Ubisoft  ,Blue Byte Software / Related Designs  ,0.01m,N/A,0.00m,N/A,0.00m,26th Feb 10  
Happy Manager: Shiawase Zhuang no Kanrinin San    ,PS4,D3 Publisher  ,D3 Publisher  ,0.01m,N/A,N/A,0.01m,N/A,11th Jan 18  
Spintires: MudRunner    ,PC,Focus Home Interactive  ,Saber Interactive  ,0.01m,N/A,0.00m,N/A,0.00m,31st Oct 17  
Euro Truck Simulator 2: Scandinavia    ,PC,SCS Software  ,Excalibur Studios  ,0.01m,N/A,0.00m,N/A,0.00m,08th May 15  
Fashion Designer: Style Icon     ,DS,505 Games  ,Creative Pattern  ,0.01m,N/A,0.00m,N/A,0.00m,09th Nov 07  
Farming Simulator 17: Big Bud    ,PC,Maximum Games  ,Giants Software  ,0.01m,N/A,0.00m,N/A,0.00m,09th May 17  
Tetsudou Seminar: Oote Shitetsuhen    ,DS,Taito  ,Taito Corporation  ,0.01m,N/A,N/A,0.01m,N/A,22nd Jan 09  
This Is The Police    ,XOne,THQ Nordic  ,Weappy Studio  ,0.01m,0.00m,N/A,N/A,0.00m,22nd Mar 17  
FirePower for Microsoft Combat Flight Simulator 3    ,PC,GMX Media   ,Shockwave Productions  ,0.01m,N/A,0.00m,N/A,0.00m,11th Jun 04  
My Pet Dolphin    ,DS,505 Games  ,Starfish  ,0.00m,N/A,0.00m,N/A,0.00m,16th Nov 07  
My Animal Centre    ,DS,Deep Silver  ,Braingame  ,0.00m,N/A,0.00m,N/A,0.00m,05th Dec 08  
Chi's Sweet Home: Chi ga Ouchi ni Yatte Kita!    ,DS,Interchannel  ,Interchannel  ,0.00m,N/A,N/A,0.00m,N/A,04th Sep 08  
WOW! 6 Games Simulations Collection    ,PC,Excalibur Publishing  ,Excalibur Studios  ,0.00m,N/A,0.00m,N/A,0.00m,01st May 15  
Petz: Dogz Pack    ,DS,Ubisoft  ,Ubisoft  ,0.00m,0.00m,0.00m,N/A,N/A,04th Nov 08  
The Sims 2: Teen Style Stuff    ,PC,Electronic Arts  ,Maxis Software  ,0.00m,N/A,0.00m,N/A,0.00m,06th Nov 07  
A-Train HX    ,X360,505 Games  ,ArtDink  ,0.00m,N/A,0.00m,N/A,0.00m,07th Mar 08  
Kumatanchi    ,DS,Dimple Entertainment  ,Vanillaware  ,0.00m,N/A,N/A,0.00m,N/A,25th Sep 08  
Pippa Funnell: Take The Reins    ,PC,Ubisoft  ,Lexis Numerique  ,0.00m,N/A,0.00m,N/A,0.00m,26th Oct 06  
Restaurant Empire    ,PC,Enlight  ,Enlight Software  ,0.00m,N/A,0.00m,N/A,0.00m,26th Mar 03  
Restaurant Tycoon    ,DS,Foreign Media Games  ,Foreign Media Games  ,0.00m,N/A,0.00m,N/A,0.00m,28th May 10  
Pure Farming 2018    ,PC,Techland  ,Ice Flames  ,0.00m,N/A,0.00m,N/A,0.00m,13th Mar 18  
Railway Empire    ,PC,Kalypso Media  ,Gaming Minds Studios  ,0.00m,N/A,0.00m,N/A,0.00m,30th Jan 18  
Emergency 2016    ,PC,Deep Silver  ,Sixteen Tons Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,16th Oct 15  
The Sims 2 Holiday Edition    ,PC,Electronic Arts  ,Maxis  ,0.00m,N/A,0.00m,N/A,0.00m,15th Nov 05  
Pet Pals: Animal Doctor     ,DS,Majesco  ,Legacy Interactive  ,0.00m,0.00m,0.00m,N/A,0.00m,07th Feb 08  
Gaitame Baibai Trainer: Kabutore FX    ,DS,Konami  ,Kojima Productions  ,0.00m,N/A,N/A,0.00m,N/A,26th Mar 09  
RollerCoaster Tycoon 8 Pack    ,PC,Avanquest Software  ,Atari  ,0.00m,N/A,0.00m,N/A,0.00m,14th May 15  
Cities XL    ,PC,Monte Christo Multimedia  ,Monte Cristo Multimedia  ,0.00m,N/A,0.00m,N/A,0.00m,09th Oct 09  
Railway Simulator    ,PC,Unknown  ,N2V Games  ,0.00m,N/A,0.00m,N/A,0.00m,09th Aug 11  
Ship Simulator 2008 Collector's Edition    ,PC,Lighthouse Interactive  ,VSTEP  ,0.00m,N/A,0.00m,N/A,0.00m,06th Oct 08  
Simple DS Series Vol. 40: The Gekai    ,DS,D3 Publisher  ,Vingt-et-un Systems  ,0.00m,N/A,N/A,0.00m,N/A,28th Aug 08  
Choko Ken no Dekitate Sweets Wagon    ,DS,Creative Core  ,Creative Core  ,0.00m,N/A,N/A,0.00m,N/A,19th Mar 09  
"Gokuhou!! Mecha Mote Iinchou: Mecha Mote Days, Hajime Masuwa!    ",DS,Konami  ,Konami  ,0.00m,N/A,N/A,0.00m,N/A,04th Dec 08  
My Traffic X    ,PC,Aerosoft  ,Aerosoft  ,0.00m,N/A,0.00m,N/A,0.00m,23rd Feb 07  
This is the Police    ,NS,THQ Nordic  ,Weappy Studio  ,0.00m,N/A,0.00m,N/A,0.00m,05th Dec 17  
Gendai Daisenryaku: Isshoku Sokuhatsu - Gunji Balance Houkai    ,PSP,System Soft  ,System Soft  ,0.00m,N/A,N/A,0.00m,N/A,27th Aug 09  
Pro Cycling Manager 2018    ,PC,Focus Home Interactive  ,Cyanide Studio  ,0.00m,N/A,0.00m,N/A,0.00m,28th Jun 18  
Farming 2017 - The Simulation    ,XOne,UIG Entertainment  ,UIG Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,19th Aug 16  
ScreamRide    ,X360,Microsoft Studios  ,Frontier Developments  ,0.00m,N/A,0.00m,N/A,0.00m,03rd Mar 15  
The Sims 2: FreeTime    ,PC,Electronic Arts  ,Maxis  ,0.00m,N/A,0.00m,N/A,0.00m,26th Feb 08  
The Tower SP    ,GBA,Sega  ,VIVARIUM Inc.  ,0.00m,0.00m,0.00m,N/A,0.00m,21st Mar 06  
Gendai Daisenryaku: Isshoku Sokuhatsu - Gunji Balance Houkai    ,PS2,System Soft  ,System Soft  ,0.00m,N/A,N/A,0.00m,N/A,27th Aug 09  
Monster Rancher Advance    ,GBA,Tecmo  ,Tecmo  ,0.00m,0.00m,0.00m,N/A,0.00m,28th Nov 01  
Cooking Idol I! My! Main! Game de Hirameki! Kirameki Cooking    ,DS,Konami  ,Konami  ,0.00m,N/A,N/A,0.00m,N/A,25th Feb 10  
Ship Simulator 2006    ,PC,DreamCatcher Interactive  ,VSTEP  ,0.00m,N/A,0.00m,N/A,0.00m,21st Aug 06  
My Pet Hotel 2    ,DS,Eidos Interactive  ,DTP Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,26th Sep 08  
Dogz 5    ,PC,Ubisoft  ,PF.Magic  ,0.00m,N/A,0.00m,N/A,0.00m,18th Nov 02  
WWII: Battle Over The Pacific     ,PSP,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,09th May 08  
Combat Wings: Battle of Britain    ,PC,Navarre Corp  ,City Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,30th Oct 08  
Supermarket Mania    ,PC,Viva Media  ,"Alawar Entertainment, Inc.  ",0.00m,N/A,0.00m,N/A,0.00m,22nd May 09  
Star Trek: Bridge Commander    ,PC,Activision  ,Totally Games  ,0.00m,N/A,0.00m,N/A,0.00m,27th Feb 02  
Youda Safari    ,DS,Foreign Media Games  ,Foreign Media Games  ,0.00m,N/A,0.00m,N/A,0.00m,11th Feb 11  
Wildlife Park: Gold Edition    ,PC,Deep Silver  ,B.Alive  ,0.00m,N/A,0.00m,N/A,0.00m,08th Oct 04  
Crane Simulator 2009    ,PC,Unknown  ,Astragon  ,0.00m,N/A,0.00m,N/A,0.00m,18th Sep 09  
Police Simulator 2 Law and Order    ,PC,Excalibur Publishing Limited  ,Excalibur Studios  ,0.00m,N/A,0.00m,N/A,0.00m,23rd Mar 12  
Machi no Pet-Ya-San DS 2: Wannyan 333-Hiki Daishuugou!    ,DS,E-Frontier  ,E-Frontier  ,0.00m,N/A,N/A,0.00m,N/A,19th Feb 09  
Startopia    ,PC,Eidos Interactive  ,Mucky Foot Productions  ,0.00m,N/A,0.00m,N/A,0.00m,16th Jun 01  
F-22 Lightning 3    ,PC,NovaLogic  ,NovaLogic  ,0.00m,N/A,0.00m,N/A,0.00m,25th May 99  
Farming Simulator 14    ,3DS,Focus Home Interactive  ,Focus Home Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,24th Jun 14  
Kawaii Koneko DS 2    ,DS,MTO  ,MTO  ,0.00m,N/A,N/A,0.00m,N/A,23rd Jul 09  
The Sims 2: Kitchen & Bath Interior Design Stuff    ,PC,Electronic Arts  ,Maxis  ,0.00m,N/A,0.00m,N/A,0.00m,15th Apr 08  
Pacific Fighters    ,PC,Ubisoft  ,Maddox Games  ,0.00m,N/A,0.00m,N/A,0.00m,26th Oct 04  
Let's Play: Pet Hospitals    ,DS,Deep Silver  ,Deep Silver  ,0.00m,N/A,0.00m,N/A,0.00m,27th Feb 09  
Cake Mania 3    ,PC,Sandlot Games  ,Sandlot Games  ,0.00m,N/A,0.00m,N/A,0.00m,01st Sep 08  
Team Batista no Eikou: Shinjitsu o Tsumugu 4-tsu no Karte    ,DS,Hudson Entertainment  ,Hudson Soft  ,0.00m,N/A,N/A,0.00m,N/A,25th Dec 08  
Zoo Empire    ,PC,Enlight  ,Enlight Software  ,0.00m,N/A,0.00m,N/A,0.00m,01st Aug 04  
Sea Trader: Rise of Taipan    ,GBA,Jaleco  ,Jaleco Entertainment  ,0.00m,0.00m,0.00m,N/A,0.00m,03rd Jan 03  
Restaurant Empire II    ,PC,Paradox Interactive   ,Enlight Software  ,0.00m,N/A,0.00m,N/A,N/A,23rd Jun 09  
Saru Saru DS    ,DS,D3 Publisher  ,"Mobcast, Inc.  ",0.00m,N/A,N/A,0.00m,N/A,19th Feb 09  
Tropico 2: Pirate Cove    ,PC,Gathering of Developers  ,Frog City Software  ,0.00m,N/A,0.00m,N/A,0.00m,08th Apr 03  
Secret Weapons Over Normandy    ,PC,LucasArts  ,Totally Games  ,0.00m,N/A,0.00m,N/A,0.00m,18th Nov 03  
Tetsudou Kentei DS    ,DS,Spike  ,Spike  ,0.00m,N/A,N/A,0.00m,N/A,09th Oct 08  
Farming Simulator    ,PC,Tri Synergy  ,Astragon  ,0.00m,N/A,0.00m,N/A,0.00m,28th Aug 09  
Let's Play Fashion Designer    ,DS,Deep Silver  ,Deep Silver  ,0.00m,N/A,0.00m,N/A,0.00m,27th Feb 09  
Eurofighter Typhoon    ,PC,First Class Simulations  ,Rage Software  ,0.00m,N/A,0.00m,N/A,0.00m,30th Jul 01  
Rise of Flight: Aces Edition    ,PC,Aerosoft  ,Aerosoft  ,0.00m,N/A,0.00m,N/A,0.00m,25th Nov 11  
F24: Stealth Fighter    ,DS,Majesco  ,Skyworks Technologies  ,0.00m,N/A,0.00m,N/A,0.00m,20th Feb 07  
Simple DS Series Vol. 43: The Host Shiyouze! DX Knight King     ,DS,D3 Publisher  ,Avantec  ,0.00m,N/A,N/A,0.00m,N/A,12th Mar 09  
SimCity 3000    ,PC,Electronic Arts  ,Maxis  ,0.00m,N/A,0.00m,N/A,0.00m,15th Mar 98  
The Sims 3: Pets    ,X360,Electronic Arts  ,The Sims Studio  ,0.00m,0.00m,0.00m,N/A,0.00m,18th Oct 11  
Kira Kira Pop Princess    ,DS,505 Games  ,Dimple Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,07th Mar 08  
Tetsudou Musume DS: Terminal Memory    ,DS,Takara Tomy   ,Takara Tomy  ,0.00m,N/A,N/A,0.00m,N/A,09th Oct 08  
Trainz    ,PC,Strategy First  ,Auran Games  ,0.00m,N/A,0.00m,N/A,0.00m,10th Feb 02  
Silent Hunter II    ,PC,Ubisoft  ,Ultimation Inc.  ,0.00m,N/A,0.00m,N/A,0.00m,05th Nov 01  
City Life 2008 Edition    ,PC,Paradox Interactive   ,Monte Cristo  Multimedia  ,0.00m,N/A,0.00m,N/A,0.00m,29th Jul 08  
Combat Wings: The Great Battles of WWII    ,PS3,City Interactive  ,City Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,27th Mar 12  
MechWarrior 4: Mercenaries    ,PC,Microsoft Game Studios  ,FASA Studio  ,0.00m,N/A,0.00m,N/A,0.00m,07th Nov 02  
Hotel for Dogs    ,PC,505 Games  ,Paramount Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,06th Jan 09  
Happy My Sweets    ,DS,Global A Entertainment  ,Global A Entertainment  ,0.00m,N/A,N/A,0.00m,N/A,09th Jan 09  
C-130 Hercules    ,PC,Just Flight  ,Captain Sim  ,0.00m,N/A,0.00m,N/A,0.00m,21st Sep 08  
RailWorks: Tornado Edition    ,PC,First Class Simulations  ,RailSimulator.com  ,0.00m,N/A,0.00m,N/A,0.00m,11th Dec 09  
Heroes over Europe    ,PC,Ubisoft  ,Transmission Games  ,0.00m,N/A,0.00m,N/A,0.00m,22nd Sep 09  
Pippa Funnell: The Stud Farm Inheritance    ,PC,Ubisoft  ,Lexis Numerique  ,0.00m,N/A,0.00m,N/A,0.00m,25th Mar 05  
Dark Horizon    ,PC,Paradox Interactive   ,Paradox Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,13th Oct 08  
LEGO Friends    ,DS,Warner Bros. Interactive Entertainment  ,Hellbent Games  ,0.00m,N/A,0.00m,N/A,0.00m,08th Apr 14  
The Political Machine 2008    ,PC,Stardock  ,Stardock  ,0.00m,N/A,0.00m,N/A,0.00m,24th Jun 08  
The Sims 3: Showtime    ,PC,Electronic Arts  ,Maxis  ,0.00m,0.00m,0.00m,N/A,0.00m,06th Mar 12  
Ready Steady Cook: The Game    ,Wii,Mindscape  ,Mindscape  ,0.00m,N/A,0.00m,N/A,0.00m,14th Aug 09  
Paramedic Simulator    ,PC,Unknown  ,Just Sims  ,0.00m,N/A,0.00m,N/A,0.00m,05th Aug 11  
The Sims 3: Pets    ,PS3,Electronic Arts  ,The Sims Studio  ,0.00m,0.00m,0.00m,N/A,0.00m,18th Oct 11  
Equestrian Training: Stages 1-4    ,DS,Atari  ,Atari  ,0.00m,N/A,0.00m,N/A,0.00m,07th Nov 08  
Sub Command    ,PC,Electronic Arts  ,Sonalysts  ,0.00m,N/A,0.00m,N/A,0.00m,12th Sep 01  
IL-2 Sturmovik Series: Complete Edition    ,PC,Ubisoft  ,1C: Maddox Games  ,0.00m,N/A,0.00m,N/A,0.00m,31st Mar 06  
Trainz Simulator 12    ,PC,Unknown  ,N3VRF41L Publishing  ,0.00m,N/A,0.00m,N/A,0.00m,17th Mar 11  
Blazing Angels 2: Secret Missions of WWII    ,PC,Ubisoft  ,Ubisoft Romania  ,0.00m,N/A,0.00m,N/A,0.00m,21st Sep 07  
Hospital Giant    ,DS,Unknown  ,SouthPeak Games  ,0.00m,N/A,0.00m,N/A,0.00m,N/A  
Trainz Railwayz    ,PC,Merscom LLC  ,Auran Games  ,0.00m,N/A,0.00m,N/A,N/A,22nd Oct 07  
Crimson Skies    ,PC,Microsoft  ,Zipper Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,17th Sep 00  
Aces of War     ,PSP,505 Games  ,Taito Corporation  ,0.00m,N/A,0.00m,N/A,0.00m,23rd Mar 07  
Sea Dogs    ,PC,Bethesda Softworks  ,Akella  ,0.00m,N/A,0.00m,N/A,0.00m,24th Nov 00  
SimFarm    ,PC,Maxis  ,Maxis Software  ,0.00m,N/A,0.00m,N/A,0.00m,01st Jan 93  
Beauty Factory    ,PC,iWin   ,City Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,31st Oct 07  
Bridge Constructor    ,PC,Headup Games  ,Headup Games  ,0.00m,N/A,0.00m,N/A,0.00m,16th Oct 13  
Wildlife Park 2    ,PC,Deep Silver  ,B.Alive  ,0.00m,N/A,0.00m,N/A,N/A,17th Jul 06  
City Life DS    ,DS,Ubisoft  ,Ubisoft  ,0.00m,N/A,0.00m,N/A,0.00m,07th Aug 09  
SimTower    ,PC,Maxis  ,Open Book  ,0.00m,N/A,0.00m,N/A,0.00m,01st Jan 94  
Cake Mania: Main Street    ,PC,Sandlot Games  ,Sandlot Games  ,0.00m,N/A,0.00m,N/A,0.00m,07th Oct 09  
X2: The Threat    ,PC,Enlight  ,Egosoft  ,0.00m,N/A,0.00m,N/A,0.00m,02nd Dec 03  
The Sims 3: Pets    ,3DS,Electronic Arts  ,The Sims Studio  ,0.00m,0.00m,0.00m,N/A,0.00m,18th Oct 11  
Cookie Shop    ,DS,Nobilis  ,TDK Core  ,0.00m,N/A,0.00m,N/A,N/A,27th Feb 09  
The Sims 3: Create-A-Sim    ,PC,Electronic Arts  ,Maxis  ,0.00m,N/A,0.00m,N/A,0.00m,26th Mar 10  
Sid Meier's SimGolf    ,PC,Electronic Arts  ,"Firaxis, Maxis  ",0.00m,N/A,0.00m,N/A,0.00m,23rd Jan 02  
EyePet Adventures    ,PSP,Sony Computer Entertainment  ,SCEE London Studio  ,0.00m,N/A,0.00m,N/A,0.00m,11th Nov 11  
Ready Steady Cook: The Game    ,DS,Mindscape  ,Mindscape  ,0.00m,N/A,0.00m,N/A,0.00m,14th Aug 09  
Comanche 4    ,PC,NovaLogic  ,NovaLogic  ,0.00m,N/A,0.00m,N/A,N/A,12th Nov 01  
Truckin' Collection    ,PC,Excalibur Publishing Limited  ,Excalibur Publishing Ltd.  ,0.00m,N/A,0.00m,N/A,N/A,26th Sep 14  
WarBirds: Dogfights    ,PC,iEntertainment Network  ,iEntertainment Network  ,0.00m,N/A,0.00m,N/A,N/A,18th Feb 10  
MechWarrior 4: Vengeance    ,PC,Microsoft  ,FASA Studio  ,0.00m,N/A,0.00m,N/A,N/A,23rd Nov 00  
101 Dolphin Pets    ,DSiW,Teyon Entertainment  ,Teyon Entertainment  ,N/A,N/A,N/A,N/A,N/A,31st Jan 11  
101 Pony Pets 3D    ,3DS,SelectSoft  ,Teyon Entertainment  ,N/A,N/A,N/A,N/A,N/A,24th Jul 14  
101 Shark Pets    ,DSiW,Teyon Entertainment  ,Teyon Entertainment  ,N/A,N/A,N/A,N/A,N/A,05th Jul 10  
1503 A.D.: The New World    ,PC,Electronic Arts  ,Sunflower Studios  ,N/A,N/A,N/A,N/A,N/A,23rd Mar 03  
1602 A.D.     ,PC,Sunflowers  ,Max Design  ,N/A,N/A,N/A,N/A,N/A,01st Feb 00  
1701 A.D. Gold Edition    ,PC,Aspyr  ,Related Designs  ,N/A,N/A,N/A,N/A,N/A,24th Jul 08  
1701 A.D.: The Curse of the Dragon    ,PC,Sunflowers  ,Related Designs  ,N/A,N/A,N/A,N/A,N/A,25th Oct 07  
1830: Railroads & Robber Barons    ,PC,Avalon Interactive  ,SimTex  ,N/A,N/A,N/A,N/A,N/A,01st Jan 95  
1869    ,PC,Unknown  ,Max Design  ,N/A,N/A,N/A,N/A,N/A,01st Jan 92  
1914: Shells of Fury    ,PC,Astragon  ,Rondomedia  ,N/A,N/A,N/A,N/A,N/A,14th Aug 07  
1942: The Pacific Air War    ,PC,Microprose  ,"MicroProse Software, Inc.  ",N/A,N/A,N/A,N/A,N/A,01st Jan 94  
3 Great Planes For Microsoft Combat Flight Simulator!    ,PC,Unknown  ,Abacus Software  ,N/A,N/A,N/A,N/A,N/A,N/A  
688 Attack Sub    ,GEN,Sega  ,John W. Ratcliff  ,N/A,N/A,N/A,N/A,N/A,01st Jan 91  
688 Attack Sub    ,PC,Electronic Arts  ,John W. Ratcliff  ,N/A,N/A,N/A,N/A,N/A,01st Jan 89  
