title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
"Warhammer 40,000: Fire Warrior    ",PC,THQ  ,Kuju Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,17th Nov 03  
The Club    ,PC,Sega  ,Bizarre Creations  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,19th Feb 08  
Operation Flashpoint: Cold War Crisis    ,PC,Codemasters  ,Bohemia Interactive  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,30th Aug 01  
Counter-Strike 1: Anthology    ,PC,Electronic Arts  ,Valve Software  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Sep 05  
Hour of Victory    ,PC,Unknown  ,Nfusion  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,N/A  
Kane & Lynch: Dead Men    ,PC,Eidos Interactive  ,IO Interactive  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,20th Nov 07  
SAS: Secure Tomorrow    ,PC,City Interactive  ,N/A  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,16th Oct 08  
Tom Clancy's Rainbow Six Vegas    ,PC,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.00m,0.00m,0.00m,N/A,0.00m,12th Dec 06  
Velvet Assassin    ,PC,SouthPeak Interactive  ,Replay Studios  ,6.2  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,30th Apr 09  
Counter-Strike: Condition Zero    ,PC,Sierra Entertainment  ,Turtle Rock Studios  ,6.8  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,23rd Mar 04  
Shadowrun (2007)    ,PC,Microsoft Game Studios  ,FASA Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,29th May 07  
Lost Planet: Extreme Condition    ,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Jun 07  
Half-Life 2: Episode One    ,PC,Electronic Arts  ,Valve Software  ,8.7  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,01st Jun 06  
ArmA II: Reinforcements    ,PC,Unknown  ,Bohemia Interactive  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,01st Apr 11  
Painkiller: Gold Edition    ,PC,DreamCatcher Interactive  ,People Can Fly  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,18th Apr 05  
The Punisher    ,PC,THQ  ,Volition Inc.  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,18th Jan 05  
Space Invaders Evolution    ,PSP,Rising Star   ,Taito Corporation  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,03rd Nov 06  
Tom Clancy's Rainbow Six: Patriots    ,X360,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,01st Jan 14  
Deus Ex: Invisible War    ,PC,Eidos Interactive  ,Ion Storm  ,8.5  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,02nd Dec 03  
Metroid Prime Hunters: First Hunt    ,DS,Nintendo  ,Nintendo Software Technology Corporation  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,21st Nov 04  
Rogue Trooper    ,PC,Eidos Interactive  ,Rebellion Developments  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,23rd May 06  
BloodRayne    ,PC,Majesco  ,Terminal Reality  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,13th Sep 03  
Red Faction II    ,PC,THQ  ,Outrage Games  ,7.2  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,09th Apr 03  
Conflict: Global Terror    ,PC,2K Games  ,Pivotal Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,04th Oct 05  
Quake III Arena    ,PC,Activision  ,id Software  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,02nd Dec 99  
Unknown Soldier: Mokuba no Houkou    ,DS,D3 Publisher  ,Tamsoft  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,02nd Oct 08  
Conflict: Desert Storm    ,PC,Gotham Games  ,Pivotal Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,01st Oct 02  
IGI 2: Covert Strike    ,PC,Codemasters  ,Innerloop Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,03rd Mar 03  
Space Invaders    ,PC,Activision  ,"Z-Axis, Ltd.  ",N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,05th Oct 99  
Day of Defeat    ,PC,Activision  ,Valve Software  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,06th May 03  
Descent 3    ,PC,Illusion Softworks  ,Outrage Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,14th Jun 00  
Super Dropzone: Intergalactic Rescue Mission    ,GBA,Ignition Entertainment  ,Pocket Studios  ,N/A  ,N/A  ,0.00m,0.00m,0.00m,N/A,0.00m,26th Oct 04  
Operation Flashpoint: Resistance    ,PC,Codemasters  ,Bohemia Interactive  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,10th Jul 02  
Tom Clancy's Rainbow Six: Lockdown    ,PC,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,16th Feb 06  
Giants: Citizen Kabuto    ,PC,Interplay  ,Planet Moon Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,06th Dec 00  
Project: Snowblind    ,PC,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,17th Mar 05  
Stranglehold    ,PC,Midway Games  ,Midway Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,18th Sep 07  
Conflict: Desert Storm II - Back to Bagdhad    ,PC,Gotham Games  ,Pivotal Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,08th Oct 03  
Bet on Soldier: Blood Sport    ,PC,Digital Jesters  ,Kylotonn Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Sep 05  
Conflict: Vietnam    ,PC,Global Star Software  ,Pivotal Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,05th Oct 04  
NRA Gun Club    ,PS2,Crave Entertainment  ,Jarhead Games  ,N/A  ,N/A  ,0.00m,0.00m,0.00m,N/A,0.00m,02nd Oct 06  
M.A.C.H.: Modified Air Combat Heroes    ,PSP,Sierra Entertainment  ,Kuju Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,20th Feb 07  
Matt Hazard: Blood Bath and Beyond    ,XBL,D3 Publisher  ,Vicious Cycle  ,6.6  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,06th Jan 10  
ArmA: Queen's Gambit    ,PC,505 Games  ,Bohemia Interactive  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,28th Sep 07  
Turning Point: Fall of Liberty    ,PC,Codemasters  ,Spark Unlimited  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,26th Feb 08  
John Romero's Daikatana    ,PC,Eidos Interactive  ,Ion Storm  ,4.0  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,14th Apr 00  
ShellShock 2: Blood Trails    ,PC,Eidos Interactive  ,Rebellion Developments  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,24th Feb 09  
James Bond 007: Nightfire    ,PC,Electronic Arts  ,Gearbox Software  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,28th Nov 02  
SWAT 4: The Stetchkov Syndicate    ,PC,Sierra Entertainment  ,Irrational Games  ,N/A  ,N/A  ,0.00m,0.00m,N/A,N/A,0.00m,28th Feb 06  
Men in Black: The Series    ,GBA,Crave Entertainment  ,David A. Palmer Productions  ,N/A  ,N/A  ,0.00m,0.00m,0.00m,N/A,N/A,01st Sep 01  
XG Blast!    ,DS,Unknown  ,Next Wave Team  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,10th Jun 10  
TRON 2.0    ,PC,Buena Vista  ,Monolith Productions  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Aug 03  
BackTrack    ,GBA,Telegames  ,"Telegames, Inc.  ",5.2  ,N/A  ,0.00m,0.00m,0.00m,N/A,N/A,04th Oct 01  
Serious Sam: The Second Encounter    ,PC,Take-Two Interactive  ,Croteam  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,04th Feb 02  
MDK    ,PC,Playmates  ,Shiny Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,30th Apr 97  
Doom Collector's Edition    ,PC,Activision  ,id Software  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Sep 01  
The Mark    ,PC,DreamCatcher Interactive  ,T7 Games  ,3.0  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Feb 07  
Shellshock: Nam 67    ,PC,Eidos Interactive  ,Guerrilla Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,14th Sep 04  
Red Faction    ,PC,THQ  ,Volition Inc.  ,8.1  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,17th Sep 01  
Tarr Chronicles    ,PC,CDV Software Entertainment  ,Quazar Studio  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,18th Sep 07  
Mace Griffin: Bounty Hunter    ,PC,Mumbo Jumbo  ,Warthog  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,07th Jan 04  
Pariah    ,PC,Groove Games  ,Digital Extremes  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,03rd May 05  
Total Overdose: A Gunslinger's Tale in Mexico    ,PC,Eidos Interactive  ,Deadline Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,27th Sep 05  
